2025-11-06 15:02:55 | 세션 시작: session_007
2025-11-06 15:05:40 | 파일 저장 완료: experiments/20251106/20251106_150255_session_007/outputs/save_data/20251106_150540_response_1_elementary.md (초등학생용(8-13세))
2025-11-06 15:05:40 | 결과물 저장: 20251106_150540_response_1_beginner.md
2025-11-06 15:05:40 | 파일 저장 완료: experiments/20251106/20251106_150255_session_007/outputs/save_data/20251106_150540_response_1_beginner.md (초급자용(14-22세))
2025-11-06 15:05:40 | 도구 실행 성공: save_file
2025-11-06 15:05:40 | 메타데이터 업데이트: ['success', 'response_time_ms']
2025-11-06 15:05:40 | 메타데이터 업데이트: ['tool_used']
2025-11-06 15:06:16 | 평가 결과 저장: evaluation_20251106_150616.json
2025-11-06 15:06:16 | 대화 저장: conversation_easy_20251106_150415.json (4개 메시지)
2025-11-06 15:06:16 | ==========
2025-11-06 15:07:20 | 메타데이터 업데이트: ['user_query']
2025-11-06 15:07:20 | 메타데이터 업데이트: ['difficulty']
2025-11-06 15:07:20 | 라우터 노드 실행: 전체 내용 저장해줘
2025-11-06 15:07:20 | 패턴 매칭 조건 체크:
2025-11-06 15:07:20 | has_contextual_ref: False
2025-11-06 15:07:20 | has_multi_request_indicator: True
2025-11-06 15:07:20 | messages 개수: 5
2025-11-06 15:07:20 | skip_pattern_matching: False
2025-11-06 15:07:20 | 패턴 매칭 시작: 총 20개 패턴 체크
2025-11-06 15:07:20 | ✅ 다중 요청 감지: 키워드: ['전체', '저장'] → ['save_file']
2025-11-06 15:07:20 | 패턴 설명: 전체 대화 내용 저장
2025-11-06 15:07:20 | 단일 도구 실행: save_file
2025-11-06 15:07:20 | 파일 저장 노드 실행: 전체 내용 저장해줘
2025-11-06 15:07:20 | 저장 모드: 전체 대화 저장
2025-11-06 15:07:20 | 저장할 내용 길이: 3960 글자
2025-11-06 15:07:20 | 파일명: 20251106_150720_response_1.md
2025-11-06 15:07:20 | 결과물 저장: 20251106_150720_response_1.md
2025-11-06 15:07:20 | 파일 저장 완료: experiments/20251106/20251106_150255_session_007/outputs/save_data/20251106_150720_response_1.md
2025-11-06 15:07:20 | 도구 실행 성공: save_file
2025-11-06 15:07:20 | 메타데이터 업데이트: ['success', 'response_time_ms']
2025-11-06 15:07:20 | 메타데이터 업데이트: ['tool_used']
2025-11-06 15:07:41 | 평가 결과 저장: evaluation_20251106_150741.json
2025-11-06 15:07:43 | 메타데이터 업데이트: ['user_query']
2025-11-06 15:07:43 | 메타데이터 업데이트: ['difficulty']
2025-11-06 15:07:43 | 라우터 노드 실행: Multimodal Learning 최신 연구 논문 검색해줘
2025-11-06 15:07:43 | 패턴 매칭 조건 체크:
2025-11-06 15:07:43 | has_contextual_ref: False
2025-11-06 15:07:43 | has_multi_request_indicator: False
2025-11-06 15:07:43 | messages 개수: 6
2025-11-06 15:07:43 | skip_pattern_matching: False
2025-11-06 15:07:43 | 패턴 매칭 시작: 총 20개 패턴 체크
2025-11-06 15:07:43 | ⚠️ 패턴 매칭 실패: 어떤 패턴도 매칭되지 않음 → LLM 라우팅 사용
2025-11-06 15:07:43 | 난이도별 LLM 선택: difficulty=easy, provider=solar, model=solar-pro2
2025-11-06 15:07:43 | LLM 초기화: provider=solar, model=solar-pro2
2025-11-06 15:07:46 | 정제된 응답 (파싱 전): {
  "tools": [
    {
      "name": "학술 논문 검색 도구",
      "query": "Multimodal Learning survey:arXiv OR 'multimodal AI' OR 'multimodal machine learning' publishedDate:[2023-01-01 TO 2024-12-31]",
      ...
2025-11-06 15:07:46 | JSON 파싱 실패: Extra data: line 13 column 1 (char 397)
2025-11-06 15:07:46 | 재작성된 질문 (regex 추출): Multimodal Learning survey:arXiv OR 'multimodal AI' OR 'multimodal machine learning' publishedDate:[2023-01-01 TO 2024-12-31]
2025-11-06 15:07:46 | 키워드 기반 폴백 매칭 결과: search_paper
2025-11-06 15:07:46 | LLM 라우팅 결정 (원본): ```json
{
  "tools": [
    {
      "name": "학술 논문 검색 도구",
      "query": "Multimodal Learning survey...
2025-11-06 15:07:46 | LLM 라우팅 결정 (파싱): search_paper
2025-11-06 15:07:46 | 최종 선택 도구: search_paper
2025-11-06 15:07:49 | 메타데이터 업데이트: ['user_query']
2025-11-06 15:07:49 | 메타데이터 업데이트: ['difficulty']
2025-11-06 15:07:49 | 라우터 노드 실행: Multimodal Learning 최신 연구 논문 검색해줘
2025-11-06 15:07:49 | 패턴 매칭 조건 체크:
2025-11-06 15:07:49 | has_contextual_ref: False
2025-11-06 15:07:49 | has_multi_request_indicator: False
2025-11-06 15:07:49 | messages 개수: 1
2025-11-06 15:07:49 | skip_pattern_matching: False
2025-11-06 15:07:49 | 패턴 매칭 시작: 총 20개 패턴 체크
2025-11-06 15:07:49 | ⚠️ 패턴 매칭 실패: 어떤 패턴도 매칭되지 않음 → LLM 라우팅 사용
2025-11-06 15:07:49 | 난이도별 LLM 선택: difficulty=hard, provider=openai, model=gpt-5
2025-11-06 15:07:49 | LLM 초기화: provider=openai, model=gpt-5
2025-11-06 15:08:24 | 정제된 응답 (파싱 전): {
  "tools": [
    {
      "name": "arXiv",
      "query": "((ti:multimodal OR abs:multimodal) AND (ti:learning OR abs:\"large language model\" OR abs:VLM OR abs:MLLM OR abs:\"vision-language\")) AND ...
2025-11-06 15:08:24 | 재작성된 질문: ((ti:multimodal OR abs:multimodal) AND (ti:learning OR abs:"large language model" OR abs:VLM OR abs:MLLM OR abs:"vision-language")) AND (cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.AI) AND submittedDate:[20240101 TO 20251231] sortBy:submittedDate desc
2025-11-06 15:08:24 | LLM 라우팅 결정 (원본): {
  "tools": [
    {
      "name": "arXiv",
      "query": "((ti:multimodal OR abs:multimodal) AND (...
2025-11-06 15:08:24 | LLM 라우팅 결정 (파싱): search_paper
2025-11-06 15:08:24 | 최종 선택 도구: search_paper
2025-11-06 15:08:33 | pgvector 검색 기록: search_paper
2025-11-06 15:08:33 | 난이도별 LLM 선택: difficulty=hard, provider=openai, model=gpt-5
2025-11-06 15:08:33 | LLM 초기화: provider=openai, model=gpt-5
2025-11-06 15:08:33 | 시스템 프롬프트 저장 완료
2025-11-06 15:08:33 | 최종 프롬프트 저장 완료
2025-11-06 15:09:52 | 시스템 프롬프트 저장 완료
2025-11-06 15:09:52 | 최종 프롬프트 저장 완료
2025-11-06 15:11:27 | 도구 실행 실패 감지: search_paper
2025-11-06 15:11:27 | 실패 사유: 정규식 패턴 매치: .*에러.*
2025-11-06 15:11:27 | ============================================================
2025-11-06 15:11:27 | Fallback Router 실행
2025-11-06 15:11:27 | 실패한 도구: search_paper
2025-11-06 15:11:27 | 실패 사유: 정규식 패턴 매치: .*에러.*
2025-11-06 15:11:27 | 재시도 횟수: 0/3
2025-11-06 15:11:27 | 모든 도구 시도 완료
2025-11-06 15:11:27 | 최종 Fallback: general 도구 선택
2025-11-06 15:11:27 | 다음 도구로 전환: general
2025-11-06 15:11:27 | 전환 이유: search_paper 도구가 실패했기 때문
2025-11-06 15:11:27 | Fallback Chain:
2025-11-06 15:11:27 | ============================================================
2025-11-06 15:11:27 | 일반 답변 노드 실행: Multimodal Learning 최신 연구 논문 검색해줘
2025-11-06 15:11:27 | 난이도: hard
2025-11-06 15:11:27 | 난이도별 LLM 선택: difficulty=hard, provider=openai, model=gpt-5
2025-11-06 15:11:27 | LLM 초기화: provider=openai, model=gpt-5
2025-11-06 15:11:27 | 수준 'intermediate' 답변 생성 시작
2025-11-06 15:11:27 | 시스템 프롬프트 저장 완료
2025-11-06 15:11:27 | 최종 프롬프트 저장 완료
2025-11-06 15:14:38 | 수준 'intermediate' 답변 생성 완료: 12697 글자
2025-11-06 15:14:38 | ================================================================================
2025-11-06 15:14:38 | [intermediate 답변 전체 내용]
2025-11-06 15:14:38 | 아래는 2023–2024를 중심으로 한 Multimodal Learning(특히 Vision–Language 중심, 일부 Audio/Video 포함) 최신 논문·리소스 큐레이션과, 핵심 알고리즘 개요, 실무 적용 팁, 그리고 바로 써볼 수 있는 PyTorch/Transformers 예제 코드입니다. 제 지식은 2024-10까지 업데이트되어 있습니다. 더 최신(2025) 논문을 추적하는 방법도 끝에 정리했습니다.

1) 최근 트렌드 한눈에 보기 (2024 중심)
- MLLM 표준화: 이미지/텍스트를 넘어 문서(OCR), 차트, UI, 비디오까지 확장. 고해상도(UHD), 다중 이미지, 긴 컨텍스트, 레이아웃 인식이 중요 포인트.
- 비지도 사전학습 + 지시튜닝: 대규모 이미지–텍스트 대비학습(CLIP계열)로 정렬 → BLIP-2/LLaVA 식 프로젝트/어댑터로 LLM 연결 → 멀티모달 지시튜닝(SFT) → 선택적 RLHF.
- Early-fusion과 Token-unified 시도: Chameleon, Janus, Emu3 등은 모달리티를 단일 토큰 공간으로 통합하려는 경향.
- 멀티모달 RAG/Tool-Use: 검색/코드/검출기/수식해석기/테이블파서 등 외부 도구를 조합한 복합 추론.
- 벤치마크 다양화: MMMU/MathVista/MM-Vet/DocVQA/ChartBench/SEED-Bench2 등 도메인 특화·고난도 평가 확산.
- 안전성/환각: 시각 환각(Object/Attribute Hallucination), 이미지 기반 Jailbreak, 문서 개인정보 노출 등 대응 연구 증가.

2) 카테고리별 최신 주요 논문/모델 (대표작 위주)
Vision–Language/MLLM
- LLaVA-1.5 (2023), LLaVA-Next (2024): GPT 계열 LLM + CLIP/ViT 시각 인코더, 대규모 비전 지시튜닝 레시피 정립, 오픈소스 생태계 표준.
- BLIP-2 (2023): Q-Former(경량 Cross-Attn 쿼리)로 이미지→LLM 브릿지, 효율적 프리징 학습의 대표.
- Qwen2-VL (2024): 이미지/문서/차트/비디오 지원, OCR/레이아웃 강함. 다양한 사이즈(2B~72B)와 실용적 성능.
- InternVL 2 (2024): 고해상도(Region 선택/타일링)와 OCR·도표에 특화, 중국어/영어 강점.
- IDEFICS2 (2024): 오픈소스 멀티이미지·문서 이해, 연구 친화 베이스라인.
- Chameleon (Meta, 2024): Mixed-modality early-fusion 파라다임, 단일 토큰 공간으로 합성/이해 겸비.
- Llama 3.2 Vision (Meta, 2024): Meta 생태계에서 경량 비전 지시모델. 모바일/온디바이스 변형과 호환.
- Emu3 (Meta, 2024): 통합 토큰 공간에서 이해·생성이 모두 가능한 유니파이드 프레임워크.
- LLaVA-OneVision (2024): 고해상도/문서/차트/수식 등 다양한 태스크 유니파이드 튜닝.
- Kosmos-2 (2023): OCR/그라운딩 결합(grounding text in image).
- MiniCPM-V, MobileVLM (2023–2024): 경량/온디바이스 최적화.

Contrastive Pretraining/Embedding
- CLIP (2021), OpenCLIP(지속), ALIGN/LiT (2021): 이미지–텍스트 대비학습 표준.
- SigLIP (2023), SigLIP 2 (2024): 시그모이드 기반 contrastive의 SOTA 라인.
- EVA-CLIP (2023): ViT 대형 백본으로 CLIP 상향.
- DataComp (2023): 대규모 노이즈 데이터 vs 정제 데이터 트레이드오프 재조명, 오픈 평가셋·프로토콜.
- ImageBind (2023): 비시각 모달리티까지 임베딩 결합(오디오, IMU 등).

Video–Language
- Video-LLaMA 2 (2024): 영상 프레임 샘플링·선택적 어텐션으로 효율적 비디오 이해.
- LLaMA-VID (2024): 영상 토큰 효율화(프레임/패치 축약)로 긴 비디오 처리.
- InternVideo2 (2024): 강력한 비디오 인코더, 다운스트림 태스크 전이 성능 상향.
- VILA (2023): 비디오 지시튜닝 초기 대형 베이스라인.

Audio–Language/Multimodal Audio
- Qwen2-Audio (2024): 음악·화자·효과음까지 커버하는 멀티오디오-텍스트.
- SALMONN (2023), AudioGPT (2023): 오디오–LLM 브릿지, 지시튜닝.

Documents/Charts/UI/Reasoning 특화
- mPLUG-DocOwl 2 (2024), UReader (2023), TextMonkey (2024): OCR+레이아웃+도표.
- Pix2Struct (2022), Donut (2021), DocLLM (2023): 문서 직렬화/시각토큰화 접근.

Tool-use / Program-of-Thought / RAG
- MM-ReAct (2023): 멀티모달 ReAct 프레임워크(Reason+Act).
- VisProg (2022), ViperGPT (2023): 시각 도구 호출·프로그램 합성 기반 추론.
- Multimodal RAG (2024, 다양한 저자): 이미지/문서 인덱싱+LLM 생성 결합한 파이프라인 정립.

Benchmarks/평가
- MMBench (2023), MM-Vet (2023), SEED-Bench/2 (2023/2024), LLaVA-Bench (2023)
- MMMU (2023): 대학 수준 멀티모달 지식/추론.
- MathVista (2023): 수학+도형 시각추론.
- ChartBench (2024), DocVQA/InfographicVQA/TextCaps(문자·문서 중심)

Survey
- Multimodal Large Language Models: A Survey (2023→2024 업데이트판 다수)
- Multimodal RAG: A Survey (2024)
- Video-LLMs: A Survey (2024)
- Hallucinations in Multimodal LLMs (2024)

3) 핵심 알고리즘 개요
- 정렬(Objective)
  - 대조학습(InfoNCE/CLIP): 이미지 임베딩 vi, 텍스트 임베딩 tj에 대해
    L = (CE(sim(vi,tj)/τ, j) + CE(sim(ti,vj)/τ, j))/2
    sim은 cosine, τ는 learnable temperature.
  - 생성(Captioning/ITM/MLM): Cross-Entropy로 텍스트를 생성. ITM(매칭 여부 이진 분류)로 정합성 보조.
  - 지시튜닝(SFT): 대화 포맷([U: <image> 질의][A: 답])로 슈퍼바이즈드. CoT나 Rationales는 안전/평가 영향 주의.
  - RLHF/Prefernce: 멀티모달 피드백은 비용↑, 텍스트-only 대비 안정성 이슈.
- 결합(Fusion)
  - Late-fusion: 독립 인코더 후 합치기(간단/안정).
  - Cross-attention/Q-Former: 쿼리 토큰이 비전 features에 어텐션(효율/표현력 균형, BLIP-2).
  - Early-fusion(Unified tokens): 모달 공유 토큰 공간(Chameleon/Emu3). 강력하나 학습 난이도↑.
- 고해상도/문서
  - Tiling/RoI-선택, Deformable-Attn, 분할 인코딩 후 합성. 텍스트 박스/레이아웃 토큰 추가.
- 비디오
  - 프레임 샘플링(Uniform/Shot-aware), 시간 축 Pooling/Attention, 키프레임 선택, Token 압축.

4) 빠르게 써보는 코드 예제

4-1) CLIP 스타일 대비학습 미니멀 학습 루프 (PyTorch)
주의: 연구용 스켈레톤. 실제 학습은 대규모 데이터·분산훈련·fp16/bf16·EMA·AUG 필요.
```python
import torch, torch.nn as nn, torch.nn.functional as F
from torch.utils.data import DataLoader
import timm
from transformers import AutoTokenizer, AutoModel

class ImageEncoder(nn.Module):
    def __init__(self, model_name='vit_base_patch16_224', embed_dim=768, proj_dim=512):
        super().__init__()
        self.backbone = timm.create_model(model_name, pretrained=True, num_classes=0)
        self.proj = nn.Linear(embed_dim, proj_dim)

    def forward(self, x):
        f = self.backbone(x)           # [B, embed_dim]
        z = F.normalize(self.proj(f), dim=-1)
        return z

class TextEncoder(nn.Module):
    def __init__(self, model_name='roberta-base', proj_dim=512):
        super().__init__()
        self.model = AutoModel.from_pretrained(model_name)
        self.proj = nn.Linear(self.model.config.hidden_size, proj_dim)

    def forward(self, input_ids, attention_mask):
        out = self.model(input_ids=input_ids, attention_mask=attention_mask)
        cls = out.last_hidden_state[:,0]    # [CLS]
        z = F.normalize(self.proj(cls), dim=-1)
        return z

class CLIPLoss(nn.Module):
    def __init__(self, temperature=0.07):
        super().__init__()
        self.t = nn.Parameter(torch.tensor(temperature))

    def forward(self, z_img, z_txt):
        logits = z_img @ z_txt.t() / self.t.exp()
        labels = torch.arange(z_img.size(0), device=z_img.device)
        loss_i = F.cross_entropy(logits, labels)
        loss_t = F.cross_entropy(logits.t(), labels)
        return (loss_i + loss_t) / 2

# dataset: implement __getitem__ -> (image_tensor[3x224x224], text_str)
tokenizer = AutoTokenizer.from_pretrained('roberta-base')
img_enc = ImageEncoder().cuda()
txt_enc = TextEncoder().cuda()
optim = torch.optim.AdamW(list(img_enc.parameters())+list(txt_enc.parameters()), lr=3e-4, weight_decay=0.01)
criterion = CLIPLoss()

def collate(batch):
    imgs, texts = zip(*batch)
    enc = tokenizer(list(texts), padding=True, truncation=True, return_tensors='pt')
    return torch.stack(imgs), enc

for epoch in range(10):
    for images, enc in DataLoader(train_ds, batch_size=128, shuffle=True, num_workers=8, collate_fn=collate):
        images = images.cuda(non_blocking=True)
        enc = {k:v.cuda() for k,v in enc.items()}
        z_img = img_enc(images)
        z_txt = txt_enc(enc['input_ids'], enc['attention_mask'])
        loss = criterion(z_img, z_txt)
        optim.zero_grad()
        loss.backward()
        optim.step()
```

4-2) Qwen2-VL 지시튜닝(LoRA)로 VQA 파인튜닝
주의: 실제로는 SFTTrainer/DeepSpeed/Flash-Attn, 이미지 전처리와 대화 템플릿이 중요합니다.
```python
import torch
from datasets import load_dataset
from transformers import AutoProcessor, AutoModelForCausalLM, TrainingArguments, Trainer
from peft import LoraConfig, get_peft_model
from PIL import Image

model_id = "Qwen/Qwen2-VL-2B-Instruct"
model = AutoModelForCausalLM.from_pretrained(model_id, torch_dtype=torch.bfloat16, device_map="auto")
processor = AutoProcessor.from_pretrained(model_id)

lora = LoraConfig(
    r=16, lora_alpha=32, target_modules=["q_proj","k_proj","v_proj","o_proj","gate_proj","up_proj","down_proj"],
    lora_dropout=0.05, bias="none", task_type="CAUSAL_LM"
)
model = get_peft_model(model, lora)

# dataset: {'image_path':..., 'question':..., 'answer':...}
ds = load_dataset("your_vqa_dataset")["train"]

def format_example(ex):
    image = Image.open(ex["image_path"]).convert("RGB")
    messages = [
        {"role": "user", "content": [{"type":"image","image":image}, {"type":"text","text": ex["question"]}]},
        {"role": "assistant", "content": [{"type":"text","text": ex["answer"]}]},
    ]
    batch = processor.apply_chat_template(messages, add_generation_prompt=False, tokenize=False)
    proc = processor(text=batch, images=[image], return_tensors="pt")
    input_ids = proc["input_ids"][0]
    pixel_values = proc["pixel_values"][0]
    labels = input_ids.clone()
    # 마스킹: 유저 프롬프트 토큰은 -100으로
    # 실제 토크나이저별 오프셋 필요. 간단화:
    # 여기서는 전체를 학습 대상으로 두되, advanced masking은 실서비스에서 필수.
    return {"input_ids": input_ids, "pixel_values": pixel_values, "labels": labels}

proc_ds = ds.map(format_example, remove_columns=ds.column_names)
proc_ds.set_format(type="torch")

args = TrainingArguments(
    output_dir="qwen2vl_vqa_lora",
    per_device_train_batch_size=2,
    gradient_accumulation_steps=16,
    learning_rate=2e-4,
    num_train_epochs=2,
    bf16=True,
    logging_steps=20,
    save_steps=1000,
)

def collate_fn(batch):
    input_ids = torch.nn.utils.rnn.pad_sequence([b["input_ids"] for b in batch], batch_first=True, padding_value=processor.tokenizer.pad_token_id)
    labels = torch.nn.utils.rnn.pad_sequence([b["labels"] for b in batch], batch_first=True, padding_value=-100)
    pixel_values = torch.stack([b["pixel_values"] for b in batch])
    attn_mask = (input_ids != processor.tokenizer.pad_token_id).long()
    return {"input_ids": input_ids, "pixel_values": pixel_values, "labels": labels, "attention_mask": attn_mask}

trainer = Trainer(model=model, args=args, train_dataset=proc_ds, data_collator=collate_fn)
trainer.train()
model.save_pretrained("qwen2vl_vqa_lora")
```

4-3) 멀티모달 RAG 파이프라인 스켈레톤 (이미지/문서 인덱싱 → 검색 → Qwen2-VL로 답변)
```python
import faiss, numpy as np, os
from PIL import Image
import torch
from transformers import AutoProcessor, AutoModelForCausalLM, CLIPModel, CLIPProcessor

# 1) 이미지 임베딩 인덱스 구축
clip_id = "openai/clip-vit-base-patch32"
clip_model = CLIPModel.from_pretrained(clip_id).cuda().eval()
clip_proc = CLIPProcessor.from_pretrained(clip_id)

image_paths = [os.path.join("corpus_images", f) for f in os.listdir("corpus_images")]
embs = []
for p in image_paths:
    im = Image.open(p).convert("RGB")
    inputs = clip_proc(images=im, return_tensors="pt").to("cuda")
    with torch.no_grad():
        z = clip_model.get_image_features(**inputs)
        z = torch.nn.functional.normalize(z, dim=-1)
    embs.append(z.cpu().numpy())
embs = np.vstack(embs).astype('float32')
index = faiss.IndexFlatIP(embs.shape[1]); index.add(embs)

# 2) 쿼리 텍스트로 이미지 검색
def retrieve_images(query, k=5):
    q = clip_proc(text=query, return_tensors="pt").to("cuda")
    with torch.no_grad():
        zq = clip_model.get_text_features(**q)
        zq = torch.nn.functional.normalize(zq, dim=-1).cpu().numpy()
    D, I = index.search(zq, k)
    return [image_paths[i] for i in I[0]]

# 3) MLLM으로 최종 답변 생성(Qwen2-VL)
vlm_id = "Qwen/Qwen2-VL-7B-Instruct"
vlm = AutoModelForCausalLM.from_pretrained(vlm_id, torch_dtype=torch.bfloat16, device_map="auto").eval()
vlm_proc = AutoProcessor.from_pretrained(vlm_id)

def answer_with_rag(question):
    imgs = [Image.open(p).convert("RGB") for p in retrieve_images(question, k=4)]
    messages = [{"role":"user","content": [{"type":"text","text": question}]+[{"type":"image","image":im} for im in imgs]}]
    inputs = vlm_proc.apply_chat_template(messages, add_generation_prompt=True, tokenize=False)
    batch = vlm_proc(text=inputs, images=imgs, return_tensors="pt").to(vlm.device)
    with torch.no_grad():
        out = vlm.generate(**batch, max_new_tokens=256)
    return vlm_proc.decode(out[0], skip_special_tokens=True)

print(answer_with_rag("이 그래프에서 매출이 가장 높은 분기는 언제야?"))
```

5) 실무 적용시 고려사항
- 데이터
